x,y,label
0.0,20.0,label0
0.06283185307179587,20.313952597646566,label0
0.12566370614359174,20.626666167821522,label0
0.18849555921538758,20.936906572928624,label0
0.25132741228718347,21.243449435824274,label0
0.3141592653589793,21.545084971874736,label0
0.37699111843077515,21.84062276342339,label0
0.43982297150257105,22.128896457825363,label0
0.5026548245743669,22.408768370508575,label0
0.5654866776461628,22.679133974894985,label0
0.6283185307179586,22.938926261462367,label0
0.6911503837897545,23.187119948743447,label0
0.7539822368615503,23.422735529643443,label0
0.8168140899333463,23.64484313710706,label0
0.8796459430051421,23.852566213878944,label0
0.9424777960769378,24.045084971874736,label0
1.0053096491487339,24.221639627510076,label0
1.0681415022205298,24.38153340021932,label0
1.1309733552923256,24.5241352623301,label0
1.1938052083641213,24.648882429441258,label0
1.2566370614359172,24.755282581475768,label0
1.3194689145077132,24.842915805643155,label0
1.382300767579509,24.911436253643444,label0
1.4451326206513047,24.960573506572388,label0
1.5079644737231006,24.99013364214136,label0
1.5707963267948966,25.0,label0
1.6336281798666925,24.99013364214136,label0
1.6964600329384882,24.960573506572388,label0
1.7592918860102842,24.911436253643444,label0
1.8221237390820801,24.842915805643155,label0
1.8849555921538756,24.755282581475768,label0
1.9477874452256716,24.648882429441258,label0
2.0106192982974678,24.5241352623301,label0
2.0734511513692637,24.38153340021932,label0
2.1362830044410597,24.221639627510076,label0
2.199114857512855,24.045084971874736,label0
2.261946710584651,23.852566213878944,label0
2.324778563656447,23.64484313710706,label0
2.3876104167282426,23.422735529643443,label0
2.4504422698000385,23.18711994874345,label0
2.5132741228718345,22.938926261462367,label0
2.57610597594363,22.679133974894985,label0
2.6389378290154264,22.408768370508575,label0
2.701769682087222,22.128896457825363,label0
2.764601535159018,21.84062276342339,label0
2.827433388230814,21.545084971874736,label0
2.8902652413026093,21.243449435824274,label0
2.9530970943744057,20.936906572928624,label0
3.015928947446201,20.626666167821522,label0
3.078760800517997,20.31395259764657,label0
3.141592653589793,20.0,label0
3.204424506661589,19.686047402353434,label0
3.267256359733385,19.373333832178478,label0
3.330088212805181,19.063093427071376,label0
3.3929200658769765,18.756550564175726,label0
3.4557519189487724,18.454915028125264,label0
3.5185837720205684,18.15937723657661,label0
3.581415625092364,17.871103542174637,label0
3.6442474781641603,17.591231629491425,label0
3.707079331235956,17.32086602510502,label0
3.7699111843077513,17.061073738537637,label0
3.8327430373795477,16.812880051256553,label0
3.895574890451343,16.577264470356557,label0
3.9584067435231396,16.35515686289294,label0
4.0212385965949355,16.147433786121052,label0
4.084070449666731,15.954915028125264,label0
4.1469023027385274,15.778360372489924,label0
4.209734155810323,15.618466599780682,label0
4.272566008882119,15.475864737669902,label0
4.335397861953915,15.351117570558742,label0
4.39822971502571,15.244717418524232,label0
4.461061568097507,15.157084194356845,label0
4.523893421169302,15.088563746356556,label0
4.586725274241098,15.039426493427612,label0
4.649557127312894,15.009866357858641,label0
4.71238898038469,15.0,label0
4.775220833456485,15.009866357858641,label0
4.838052686528282,15.03942649342761,label0
4.900884539600077,15.088563746356556,label0
4.9637163926718735,15.157084194356845,label0
5.026548245743669,15.244717418524232,label0
5.0893800988154645,15.351117570558742,label0
5.15221195188726,15.475864737669902,label0
5.215043804959057,15.618466599780684,label0
5.277875658030853,15.778360372489924,label0
5.340707511102648,15.954915028125262,label0
5.403539364174444,16.147433786121052,label0
5.466371217246239,16.35515686289294,label0
5.529203070318036,16.577264470356553,label0
5.592034923389832,16.812880051256553,label0
5.654866776461628,17.061073738537633,label0
5.717698629533423,17.320866025105015,label0
5.780530482605219,17.591231629491418,label0
5.843362335677015,17.871103542174634,label0
5.906194188748811,18.15937723657661,label0
5.969026041820607,18.454915028125264,label0
6.031857894892402,18.756550564175722,label0
6.094689747964199,19.063093427071376,label0
6.157521601035994,19.373333832178478,label0
6.220353454107791,19.686047402353434,label0
6.283185307179586,20.0,label0
6.346017160251382,20.313952597646562,label0
6.408849013323178,20.626666167821522,label0
6.471680866394974,20.93690657292862,label0
6.53451271946677,21.243449435824274,label0
6.5973445725385655,21.545084971874736,label0
6.660176425610362,21.84062276342339,label0
6.7230082786821574,22.128896457825363,label0
6.785840131753953,22.408768370508575,label0
6.8486719848257485,22.67913397489498,label0
6.911503837897545,22.938926261462363,label0
6.974335690969341,23.18711994874345,label0
7.037167544041137,23.422735529643443,label0
7.099999397112932,23.644843137107056,label0
7.162831250184728,23.852566213878944,label0
7.225663103256525,24.04508497187474,label0
7.288494956328321,24.221639627510076,label0
7.351326809400116,24.38153340021932,label0
7.414158662471912,24.5241352623301,label0
7.476990515543707,24.648882429441255,label0
7.539822368615503,24.755282581475768,label0
7.6026542216873,24.842915805643155,label0
7.665486074759095,24.911436253643444,label0
7.728317927830891,24.960573506572388,label0
7.791149780902686,24.99013364214136,label0
7.853981633974482,25.0,label0
7.916813487046279,24.99013364214136,label0
7.979645340118075,24.960573506572388,label0
8.042477193189871,24.911436253643444,label0
8.105309046261667,24.842915805643155,label0
8.168140899333462,24.755282581475768,label0
8.230972752405258,24.648882429441258,label0
8.293804605477055,24.5241352623301,label0
8.35663645854885,24.38153340021932,label0
8.419468311620646,24.221639627510076,label0
8.482300164692441,24.045084971874736,label0
8.545132017764239,23.852566213878944,label0
8.607963870836034,23.644843137107056,label0
8.67079572390783,23.422735529643443,label0
8.733627576979625,23.187119948743447,label0
8.79645943005142,22.938926261462367,label0
8.859291283123216,22.679133974894988,label0
8.922123136195014,22.40876837050857,label0
8.984954989266809,22.128896457825363,label0
9.047786842338605,21.84062276342339,label0
9.1106186954104,21.54508497187474,label0
9.173450548482196,21.243449435824278,label0
9.236282401553993,20.93690657292862,label0
9.299114254625788,20.62666616782152,label0
9.361946107697584,20.313952597646566,label0
9.42477796076938,20.000000000000004,label0
9.487609813841175,19.686047402353438,label0
9.55044166691297,19.373333832178485,label0
9.613273519984768,19.063093427071376,label0
9.676105373056563,18.756550564175726,label0
9.738937226128359,18.454915028125264,label0
9.801769079200154,18.159377236576614,label0
9.86460093227195,17.87110354217464,label0
9.927432785343747,17.59123162949142,label0
9.990264638415542,17.320866025105015,label0
10.053096491487338,17.061073738537637,label0
10.115928344559133,16.812880051256553,label0
10.178760197630929,16.57726447035656,label0
10.241592050702724,16.355156862892947,label0
10.30442390377452,16.14743378612106,label0
10.367255756846316,15.954915028125269,label0
10.430087609918115,15.77836037248992,label0
10.49291946298991,15.61846659978068,label0
10.555751316061706,15.475864737669902,label0
10.618583169133501,15.351117570558744,label0
10.681415022205297,15.244717418524232,label0
10.744246875277092,15.157084194356845,label0
10.807078728348888,15.088563746356558,label0
10.869910581420683,15.039426493427612,label0
10.932742434492479,15.009866357858643,label0
10.995574287564274,15.0,label0
11.058406140636071,15.009866357858641,label0
11.121237993707869,15.039426493427612,label0
11.184069846779664,15.088563746356556,label0
11.24690169985146,15.157084194356845,label0
11.309733552923255,15.244717418524232,label0
11.37256540599505,15.351117570558742,label0
11.435397259066846,15.4758647376699,label0
11.498229112138642,15.618466599780678,label0
11.561060965210437,15.77836037248992,label0
11.623892818282235,15.954915028125262,label0
11.68672467135403,16.147433786121052,label0
11.749556524425827,16.355156862892944,label0
11.812388377497623,16.577264470356557,label0
11.875220230569418,16.812880051256553,label0
11.938052083641214,17.061073738537633,label0
12.00088393671301,17.320866025105012,label0
12.063715789784805,17.591231629491418,label0
12.1265476428566,17.87110354217463,label0
12.189379495928398,18.15937723657661,label0
12.252211349000193,18.45491502812526,label0
12.315043202071989,18.756550564175722,label0
12.377875055143784,19.063093427071372,label0
12.440706908215581,19.37333383217848,label0
12.503538761287377,19.68604740235343,label0
12.566370614359172,19.999999999999996,label0
12.629202467430968,20.313952597646562,label0
12.692034320502763,20.626666167821515,label0
12.75486617357456,20.936906572928624,label0
12.817698026646356,21.243449435824274,label0
12.880529879718152,21.545084971874736,label0
12.943361732789947,21.840622763423386,label0
13.006193585861743,22.12889645782536,label0
13.06902543893354,22.40876837050858,label0
13.131857292005336,22.67913397489498,label0
13.194689145077131,22.938926261462363,label0
13.257520998148927,23.187119948743444,label0
13.320352851220724,23.422735529643447,label0
13.38318470429252,23.64484313710706,label0
13.446016557364315,23.852566213878944,label0
13.50884841043611,24.045084971874736,label0
13.571680263507906,24.221639627510072,label0
13.634512116579701,24.381533400219315,label0
13.697343969651497,24.524135262330095,label0
13.760175822723294,24.648882429441258,label0
13.82300767579509,24.755282581475768,label0
13.885839528866887,24.842915805643155,label0
13.948671381938683,24.911436253643444,label0
14.011503235010478,24.960573506572388,label0
14.074335088082274,24.99013364214136,label0
14.137166941154069,25.0,label0
14.199998794225865,24.99013364214136,label0
14.26283064729766,24.960573506572388,label0
14.325662500369456,24.911436253643444,label0
14.388494353441251,24.84291580564316,label0
14.45132620651305,24.755282581475768,label0
14.514158059584846,24.648882429441255,label0
14.576989912656641,24.5241352623301,label0
14.639821765728437,24.38153340021932,label0
14.702653618800232,24.221639627510076,label0
14.765485471872028,24.04508497187474,label0
14.828317324943823,23.852566213878948,label0
14.891149178015619,23.644843137107063,label0
14.953981031087414,23.42273552964345,label0
15.01681288415921,23.187119948743458,label0
15.079644737231005,22.938926261462377,label0
15.142476590302804,22.67913397489498,label0
15.2053084433746,22.408768370508575,label0
15.268140296446395,22.128896457825363,label0
15.33097214951819,21.84062276342339,label0
15.393804002589986,21.54508497187474,label0
15.456635855661782,21.243449435824278,label0
15.519467708733577,20.93690657292863,label0
15.582299561805373,20.62666616782153,label0
15.645131414877168,20.313952597646576,label0
15.707963267948964,20.00000000000001,label0
15.770795121020763,19.68604740235343,label0
15.833626974092558,19.373333832178478,label0
15.896458827164354,19.063093427071376,label0
15.95929068023615,18.756550564175726,label0
16.022122533307947,18.454915028125257,label0
16.084954386379742,18.159377236576606,label0
16.147786239451538,17.871103542174634,label0
16.210618092523333,17.591231629491425,label0
16.27344994559513,17.32086602510502,label0
16.336281798666924,17.061073738537637,label0
16.39911365173872,16.812880051256556,label0
16.461945504810515,16.57726447035656,label0
16.524777357882314,16.355156862892937,label0
16.58760921095411,16.14743378612105,label0
16.650441064025905,15.95491502812526,label0
16.7132729170977,15.778360372489923,label0
16.776104770169496,15.618466599780682,label0
16.838936623241292,15.475864737669902,label0
16.901768476313087,15.351117570558744,label0
16.964600329384883,15.244717418524232,label0
17.02743218245668,15.157084194356845,label0
17.090264035528477,15.088563746356556,label0
17.153095888600273,15.039426493427609,label0
17.21592774167207,15.009866357858641,label0
17.278759594743864,15.0,label0
17.34159144781566,15.009866357858641,label0
17.404423300887455,15.039426493427612,label0
17.46725515395925,15.088563746356556,label0
17.530087007031046,15.157084194356845,label0
17.59291886010284,15.244717418524232,label0
17.655750713174637,15.351117570558742,label0
17.718582566246432,15.475864737669898,label0
17.78141441931823,15.618466599780685,label0
17.844246272390027,15.778360372489928,label0
17.907078125461823,15.954915028125267,label0
17.969909978533618,16.147433786121056,label0
18.032741831605414,16.355156862892944,label0
18.09557368467721,16.577264470356557,label0
18.158405537749005,16.81288005125655,label0
18.2212373908208,17.06107373853763,label0
18.284069243892596,17.320866025105012,label0
18.34690109696439,17.591231629491418,label0
18.409732950036187,17.87110354217463,label0
18.472564803107986,18.159377236576617,label0
18.53539665617978,18.454915028125267,label0
18.598228509251577,18.75655056417573,label0
18.661060362323372,19.06309342707138,label0
18.723892215395168,19.373333832178478,label0
18.786724068466963,19.68604740235343,label0
18.84955592153876,19.999999999999996,label0
18.912387774610554,20.313952597646562,label0
18.97521962768235,20.626666167821515,label0
19.038051480754145,20.936906572928613,label0
19.10088333382594,21.243449435824264,label0
19.16371518689774,21.545084971874743,label0
19.226547039969535,21.840622763423394,label0
19.28937889304133,22.128896457825366,label0
19.352210746113126,22.408768370508575,label0
19.415042599184922,22.67913397489498,label0
19.477874452256717,22.938926261462363,label0
19.540706305328513,23.187119948743444,label0
19.60353815840031,23.42273552964344,label0
19.666370011472104,23.644843137107053,label0
19.7292018645439,23.852566213878937,label0
19.7920337176157,24.04508497187474,label0
19.854865570687494,24.22163962751008,label0
19.91769742375929,24.38153340021932,label0
19.980529276831085,24.5241352623301,label0
20.04336112990288,24.648882429441258,label0
20.106192982974676,24.755282581475768,label0
20.16902483604647,24.842915805643155,label0
20.231856689118267,24.911436253643444,label0
20.294688542190062,24.960573506572388,label0
20.357520395261858,24.99013364214136,label0
20.420352248333653,25.0,label0
20.48318410140545,24.99013364214136,label0
20.546015954477248,24.960573506572388,label0
20.60884780754904,24.911436253643448,label0
20.67167966062084,24.842915805643155,label0
20.73451151369263,24.755282581475775,label0
20.79734336676443,24.648882429441258,label0
20.86017521983623,24.52413526233009,label0
20.92300707290802,24.381533400219322,label0
20.98583892597982,24.221639627510072,label0
21.048670779051612,24.045084971874743,label0
21.11150263212341,23.852566213878944,label0
21.174334485195203,23.644843137107067,label0
21.237166338267002,23.422735529643443,label0
21.299998191338794,23.187119948743465,label0
21.362830044410593,22.93892626146237,label0
21.425661897482385,22.679133974895002,label0
21.488493750554184,22.408768370508582,label0
21.551325603625983,22.128896457825356,label0
21.614157456697775,21.8406227634234,label0
21.676989309769574,21.545084971874733,label0
21.739821162841366,21.24344943582429,label0
21.802653015913165,20.93690657292862,label0
21.865484868984957,20.62666616782154,label0
21.928316722056756,20.31395259764657,label0
21.99114857512855,20.00000000000002,label0
22.053980428200347,19.686047402353438,label0
22.116812281272143,19.373333832178485,label0
22.17964413434394,19.063093427071387,label0
22.242475987415737,18.75655056417572,label0
22.30530784048753,18.454915028125274,label0
22.36813969355933,18.159377236576606,label0
22.43097154663112,17.87110354217465,label0
22.49380339970292,17.591231629491425,label0
22.55663525277471,17.320866025105033,label0
22.61946710584651,17.061073738537637,label0
22.682298958918306,16.812880051256556,label0
22.7451308119901,16.577264470356564,label0
22.8079626650619,16.355156862892937,label0
22.870794518133692,16.147433786121063,label0
22.93362637120549,15.95491502812526,label0
22.996458224277283,15.778360372489932,label0
23.059290077349083,15.618466599780682,label0
23.122121930420874,15.47586473766991,label0
23.184953783492674,15.351117570558744,label0
23.24778563656447,15.244717418524234,label0
23.310617489636265,15.157084194356846,label0
23.37344934270806,15.088563746356558,label0
23.436281195779856,15.039426493427612,label0
23.499113048851655,15.009866357858641,label0
23.561944901923447,15.0,label0
23.624776754995246,15.009866357858641,label0
23.687608608067038,15.039426493427609,label0
23.750440461138837,15.088563746356556,label0
23.813272314210632,15.157084194356845,label0
23.876104167282428,15.244717418524232,label0
23.938936020354223,15.35111757055874,label0
24.00176787342602,15.475864737669898,label0
24.064599726497814,15.618466599780678,label0
24.12743157956961,15.778360372489917,label0
24.19026343264141,15.954915028125265,label0
24.2530952857132,16.147433786121045,label0
24.315927138785,16.355156862892944,label0
24.378758991856795,16.577264470356557,label0
24.44159084492859,16.81288005125655,label0
24.504422698000386,17.06107373853763,label0
24.567254551072182,17.320866025105012,label0
24.630086404143977,17.591231629491418,label0
24.692918257215773,17.871103542174627,label0
24.75575011028757,18.1593772365766,label0
24.818581963359364,18.45491502812525,label0
24.881413816431163,18.75655056417573,label0
24.94424566950296,19.063093427071376,label0
25.007077522574754,19.373333832178478,label0
25.06990937564655,19.68604740235343,label0
25.132741228718345,19.999999999999996,label0
25.19557308179014,20.31395259764656,label0
25.258404934861936,20.62666616782151,label0
25.32123678793373,20.936906572928613,label0
25.384068641005527,21.243449435824264,label0
25.446900494077322,21.545084971874722,label0
25.50973234714912,21.84062276342339,label0
25.572564200220917,22.128896457825363,label0
25.635396053292713,22.408768370508575,label0
25.698227906364508,22.67913397489498,label0
25.761059759436304,22.938926261462363,label0
25.8238916125081,23.187119948743444,label0
25.886723465579895,23.422735529643436,label0
25.94955531865169,23.64484313710705,label0
26.012387171723486,23.852566213878937,label0
26.075219024795285,24.04508497187474,label0
26.13805087786708,24.221639627510076,label0
26.200882730938876,24.38153340021932,label0
26.26371458401067,24.5241352623301,label0
26.326546437082467,24.648882429441255,label0
26.389378290154262,24.755282581475768,label0
26.452210143226058,24.842915805643152,label0
26.515041996297853,24.911436253643444,label0
26.57787384936965,24.960573506572388,label0
26.640705702441448,24.99013364214136,label0
26.70353755551324,25.0,label0
26.76636940858504,24.99013364214136,label0
26.829201261656834,24.960573506572388,label0
26.89203311472863,24.911436253643444,label0
26.954864967800425,24.842915805643155,label0
27.01769682087222,24.755282581475768,label0
27.080528673944016,24.648882429441258,label0
27.143360527015812,24.524135262330102,label0
27.20619238008761,24.381533400219315,label0
27.269024233159403,24.221639627510083,label0
27.331856086231202,24.045084971874736,label0
27.394687939302994,23.852566213878955,label0
27.457519792374793,23.64484313710706,label0
27.52035164544659,23.422735529643447,label0
27.583183498518384,23.18711994874345,label0
27.64601535159018,22.93892626146237,label0
27.708847204661975,22.679133974894988,label0
27.771679057733774,22.408768370508568,label0
27.834510910805566,22.128896457825373,label0
27.897342763877365,21.840622763423386,label0
27.960174616949157,21.54508497187475,label0
28.023006470020956,21.24344943582427,label0
28.085838323092748,20.936906572928642,label0
28.148670176164547,20.626666167821522,label0
28.211502029236343,20.31395259764657,label0
28.274333882308138,20.000000000000007,label0
28.337165735379937,19.686047402353424,label0
28.39999758845173,19.37333383217849,label0
28.462829441523528,19.06309342707137,label0
28.52566129459532,18.75655056417574,label0
28.58849314766712,18.45491502812526,label0
28.65132500073891,18.159377236576624,label0
28.71415685381071,17.871103542174637,label0
28.776988706882502,17.591231629491443,label0
28.8398205599543,17.32086602510502,label0
28.9026524130261,17.061073738537623,label0
28.965484266097892,16.812880051256556,label0
29.02831611916969,16.57726447035655,label0
